utcdatetime,volume,quoteVolume,high,low,timestamp,close,weightedAverage,open
2016-02-01 16:00:00,2.02374719,28889430.9829,8e-08,7e-08,1454342400.0,8e-08,7e-08,7e-08
2016-02-01 20:00:00,0.42932819,6251752.59443,7e-08,6e-08,1454356800.0,6e-08,6e-08,7e-08
2016-02-02 00:00:00,0.00011076,1846.15742858,6e-08,6e-08,1454371200.0,6e-08,6e-08,6e-08
2016-02-02 04:00:00,0.00028561,4521.61353027,7e-08,6e-08,1454385600.0,6e-08,6e-08,7e-08
2016-02-02 08:00:00,0.08225503,1370655.42857,7e-08,6e-08,1454400000.0,6e-08,6e-08,7e-08
2016-02-02 12:00:00,0.21008613,3001230.57143,7e-08,7e-08,1454414400.0,7e-08,7e-08,7e-08
2016-02-02 16:00:00,0.03723482,531926.142054,7e-08,7e-08,1454428800.0,7e-08,7e-08,7e-08
2016-02-02 20:00:00,0.33474167,5506637.28514,7e-08,6e-08,1454443200.0,7e-08,6e-08,7e-08
2016-02-03 00:00:00,0.00151422,25237.0,6e-08,6e-08,1454457600.0,6e-08,6e-08,6e-08
2016-02-03 04:00:00,0.01970634,328439.0,6e-08,6e-08,1454472000.0,6e-08,6e-08,6e-08
2016-02-03 08:00:00,0.30566346,5022962.58914,7e-08,6e-08,1454486400.0,6e-08,6e-08,6e-08
2016-02-03 12:00:00,0.63382997,10561452.0173,7e-08,6e-08,1454500800.0,6e-08,6e-08,6e-08
2016-02-03 16:00:00,0.57995963,8681663.71429,7e-08,6e-08,1454515200.0,7e-08,6e-08,6e-08
2016-02-03 20:00:00,2.0984531,30361237.0,7e-08,6e-08,1454529600.0,7e-08,6e-08,6e-08
2016-02-04 00:00:00,2.99712574,42443131.7466,8e-08,7e-08,1454544000.0,7e-08,7e-08,7e-08
2016-02-04 04:00:00,0.62204071,7974386.125,8e-08,7e-08,1454558400.0,7e-08,7e-08,7e-08
2016-02-04 08:00:00,4.79117255,61136950.7508,8e-08,7e-08,1454572800.0,8e-08,7e-08,7e-08
2016-02-04 12:00:00,1.36483776,18459239.683,8e-08,7e-08,1454587200.0,7e-08,7e-08,8e-08
2016-02-04 16:00:00,6.75246838,81371634.041,9e-08,7e-08,1454601600.0,8e-08,8e-08,8e-08
2016-02-04 20:00:00,5.07577872,60930400.6726,9e-08,8e-08,1454616000.0,8e-08,8e-08,8e-08
2016-02-05 00:00:00,0.33762737,4120748.66667,9e-08,8e-08,1454630400.0,9e-08,8e-08,8e-08
2016-02-05 04:00:00,1.27044308,14227145.4444,9e-08,8e-08,1454644800.0,9e-08,8e-08,9e-08
2016-02-05 08:00:00,1.60176076,19049113.2673,9e-08,8e-08,1454659200.0,8e-08,8e-08,9e-08
2016-02-05 12:00:00,3.89471084,47980157.5601,9e-08,7e-08,1454673600.0,7e-08,8e-08,8e-08
2016-02-05 16:00:00,1.12456379,12945206.4999,9e-08,8e-08,1454688000.0,8e-08,8e-08,8e-08
2016-02-05 20:00:00,2.09350984,24864340.0997,9e-08,8e-08,1454702400.0,8e-08,8e-08,8e-08
2016-02-06 00:00:00,1.57955751,17950953.4462,9e-08,8e-08,1454716800.0,8e-08,8e-08,9e-08
2016-02-06 04:00:00,0.08100776,1011347.10962,9e-08,8e-08,1454731200.0,8e-08,8e-08,8e-08
2016-02-06 08:00:00,1.03395807,13215637.1661,8e-08,7e-08,1454745600.0,8e-08,7e-08,8e-08
2016-02-06 12:00:00,0.05402412,708385.25,8e-08,7e-08,1454760000.0,7e-08,7e-08,8e-08
2016-02-06 16:00:00,0.72119323,10041436.5334,8e-08,7e-08,1454774400.0,7e-08,7e-08,7e-08
2016-02-06 20:00:00,0.66483095,8443017.125,8e-08,7e-08,1454788800.0,8e-08,7e-08,7e-08
2016-02-07 00:00:00,0.38784472,5230106.125,8e-08,7e-08,1454803200.0,8e-08,7e-08,7e-08
2016-02-07 04:00:00,3.90520349,48815043.625,8e-08,8e-08,1454817600.0,8e-08,8e-08,8e-08
2016-02-07 08:00:00,1.61814457,21313760.5,8e-08,7e-08,1454832000.0,7e-08,7e-08,8e-08
2016-02-07 12:00:00,3.76338493,47313552.25,8e-08,7e-08,1454846400.0,8e-08,7e-08,7e-08
2016-02-07 16:00:00,3.37578786,42432019.7675,8e-08,7e-08,1454860800.0,7e-08,7e-08,8e-08
2016-02-07 20:00:00,9.07039083,108646916.253,9e-08,7e-08,1454875200.0,8e-08,8e-08,8e-08
2016-02-08 00:00:00,13.65136798,138096790.873,1.1e-07,8e-08,1454889600.0,1.1e-07,9e-08,9e-08
2016-02-08 04:00:00,5.43925926,51930859.5208,1.1e-07,1e-07,1454904000.0,1.1e-07,1e-07,1.1e-07
2016-02-08 08:00:00,77.412205,585965477.651,1.6e-07,1e-07,1454918400.0,1.5e-07,1.3e-07,1.1e-07
2016-02-08 12:00:00,119.31525497,731869903.126,2e-07,1.4e-07,1454932800.0,1.5e-07,1.6e-07,1.5e-07
2016-02-08 16:00:00,49.73634581,359212021.446,1.5e-07,1.2e-07,1454947200.0,1.4e-07,1.3e-07,1.5e-07
2016-02-08 20:00:00,53.44730294,363264537.49,1.7e-07,1.3e-07,1454961600.0,1.4e-07,1.4e-07,1.4e-07
2016-02-09 00:00:00,22.73490463,152955137.738,1.6e-07,1.3e-07,1454976000.0,1.6e-07,1.4e-07,1.5e-07
2016-02-09 04:00:00,17.55770643,112959047.062,1.6e-07,1.5e-07,1454990400.0,1.6e-07,1.5e-07,1.6e-07
2016-02-09 08:00:00,22.58163086,160687122.927,1.5e-07,1.3e-07,1455004800.0,1.5e-07,1.4e-07,1.5e-07
2016-02-09 12:00:00,25.16531772,185927899.396,1.5e-07,1.2e-07,1455019200.0,1.3e-07,1.3e-07,1.4e-07
2016-02-09 16:00:00,11.59152875,83296269.3265,1.5e-07,1.3e-07,1455033600.0,1.4e-07,1.3e-07,1.3e-07
2016-02-09 20:00:00,19.44695767,149567795.779,1.4e-07,1.2e-07,1455048000.0,1.3e-07,1.3e-07,1.4e-07
2016-02-10 00:00:00,17.4974816,145669466.299,1.3e-07,1.1e-07,1455062400.0,1.2e-07,1.2e-07,1.3e-07
2016-02-10 04:00:00,40.47347117,369800544.497,1.3e-07,1e-07,1455076800.0,1e-07,1e-07,1.2e-07
2016-02-10 08:00:00,25.84521153,235115008.051,1.2e-07,1e-07,1455091200.0,1.1e-07,1e-07,1.1e-07
2016-02-10 12:00:00,6.63534055,61887370.6098,1.2e-07,1e-07,1455105600.0,1.2e-07,1e-07,1.1e-07
2016-02-10 16:00:00,3.35379069,31360215.909,1.2e-07,1e-07,1455120000.0,1.1e-07,1e-07,1.1e-07
2016-02-10 20:00:00,7.41591335,73379194.3544,1.1e-07,1e-07,1455134400.0,1.1e-07,1e-07,1.1e-07
2016-02-11 00:00:00,7.46962302,68385964.8333,1.2e-07,1e-07,1455148800.0,1.1e-07,1e-07,1e-07
2016-02-11 04:00:00,3.68145109,32157002.2194,1.2e-07,1e-07,1455163200.0,1.1e-07,1.1e-07,1.1e-07
2016-02-11 08:00:00,23.14276038,182607280.763,1.4e-07,1.1e-07,1455177600.0,1.4e-07,1.2e-07,1.1e-07
2016-02-11 12:00:00,11.98977522,85928088.4589,1.5e-07,1.3e-07,1455192000.0,1.3e-07,1.3e-07,1.4e-07
2016-02-11 16:00:00,9.6617975,72183237.9667,1.4e-07,1.2e-07,1455206400.0,1.4e-07,1.3e-07,1.4e-07
2016-02-11 20:00:00,80.02637247,509009871.213,1.8e-07,1.3e-07,1455220800.0,1.6e-07,1.5e-07,1.4e-07
2016-02-12 00:00:00,738.85676489,2798801434.3,4e-07,1.4e-07,1455235200.0,2.3e-07,2.6e-07,1.5e-07
2016-02-12 04:00:00,235.69872363,1004698954.79,2.9e-07,1.7e-07,1455249600.0,2.4e-07,2.3e-07,2.3e-07
2016-02-12 08:00:00,218.06332715,755396818.823,3.5e-07,2.3e-07,1455264000.0,3.3e-07,2.8e-07,2.3e-07
2016-02-12 12:00:00,278.39055685,822355501.24,3.9e-07,2.8e-07,1455278400.0,3.8e-07,3.3e-07,3.4e-07
2016-02-12 16:00:00,260.11546607,772250268.094,3.8e-07,2.7e-07,1455292800.0,3.3e-07,3.3e-07,3.7e-07
2016-02-12 20:00:00,183.16182937,657385584.106,3.5e-07,2.2e-07,1455307200.0,2.5e-07,2.7e-07,3.3e-07
2016-02-13 00:00:00,117.19007607,521130238.878,2.7e-07,1.9e-07,1455321600.0,2.5e-07,2.2e-07,2.5e-07
2016-02-13 04:00:00,55.80097766,245982482.216,2.7e-07,2e-07,1455336000.0,2.5e-07,2.2e-07,2.4e-07
2016-02-13 08:00:00,36.13774629,154092802.643,2.6e-07,2.3e-07,1455350400.0,2.3e-07,2.3e-07,2.6e-07
2016-02-13 12:00:00,73.31770646,389271848.555,2.4e-07,1.6e-07,1455364800.0,1.9e-07,1.8e-07,2.4e-07
2016-02-13 16:00:00,41.94151904,208722622.155,2.2e-07,1.7e-07,1455379200.0,2.1e-07,2e-07,1.9e-07
2016-02-13 20:00:00,56.78085622,281754486.346,2.2e-07,1.9e-07,1455393600.0,2e-07,2e-07,2.1e-07
2016-02-14 00:00:00,14.89175412,75935410.3758,2.1e-07,1.8e-07,1455408000.0,2e-07,1.9e-07,1.9e-07
2016-02-14 04:00:00,12.83101515,66995438.1275,2.1e-07,1.8e-07,1455422400.0,1.9e-07,1.9e-07,2.1e-07
2016-02-14 08:00:00,30.3407247,153529425.141,2.2e-07,1.8e-07,1455436800.0,2.1e-07,1.9e-07,1.8e-07
2016-02-14 12:00:00,16.37927077,82773826.1317,2.1e-07,1.9e-07,1455451200.0,2e-07,1.9e-07,2.1e-07
2016-02-14 16:00:00,15.04633228,72607485.6422,2.2e-07,2e-07,1455465600.0,2e-07,2e-07,2e-07
2016-02-14 20:00:00,67.0051492,280833670.606,2.7e-07,2e-07,1455480000.0,2.7e-07,2.3e-07,2e-07
2016-02-15 00:00:00,43.05590847,181220478.909,2.7e-07,2.2e-07,1455494400.0,2.4e-07,2.3e-07,2.7e-07
2016-02-15 04:00:00,15.65704829,66226438.5149,2.5e-07,2.2e-07,1455508800.0,2.3e-07,2.3e-07,2.3e-07
2016-02-15 08:00:00,31.47107215,136115057.038,2.5e-07,2.1e-07,1455523200.0,2.5e-07,2.3e-07,2.3e-07
2016-02-15 12:00:00,35.41221078,151453283.326,2.5e-07,2.2e-07,1455537600.0,2.5e-07,2.3e-07,2.4e-07
2016-02-15 16:00:00,27.93864216,111494454.137,2.7e-07,2.3e-07,1455552000.0,2.5e-07,2.5e-07,2.4e-07
2016-02-15 20:00:00,10.43208977,41790169.6801,2.6e-07,2.4e-07,1455566400.0,2.5e-07,2.4e-07,2.5e-07
2016-02-16 00:00:00,28.50292946,115966635.883,2.7e-07,2.3e-07,1455580800.0,2.5e-07,2.4e-07,2.5e-07
2016-02-16 04:00:00,22.40170506,92611539.6436,2.5e-07,2.3e-07,1455595200.0,2.3e-07,2.4e-07,2.4e-07
2016-02-16 08:00:00,24.23486486,103523059.144,2.5e-07,2.2e-07,1455609600.0,2.4e-07,2.3e-07,2.4e-07
2016-02-16 12:00:00,32.76307085,143242678.323,2.5e-07,2.2e-07,1455624000.0,2.3e-07,2.2e-07,2.5e-07
2016-02-16 16:00:00,38.8121506,174842104.288,2.4e-07,2.1e-07,1455638400.0,2.1e-07,2.2e-07,2.4e-07
2016-02-16 20:00:00,31.3919004,147440421.717,2.4e-07,2e-07,1455652800.0,2.2e-07,2.1e-07,2.1e-07
2016-02-17 00:00:00,4.96570108,22441227.7177,2.3e-07,2.1e-07,1455667200.0,2.2e-07,2.2e-07,2.3e-07
2016-02-17 04:00:00,7.00552386,32727245.487,2.3e-07,2e-07,1455681600.0,2e-07,2.1e-07,2.2e-07
2016-02-17 08:00:00,27.60217859,137432549.573,2.2e-07,1.9e-07,1455696000.0,2.1e-07,2e-07,2.1e-07
2016-02-17 12:00:00,22.51329448,111740124.144,2.2e-07,1.9e-07,1455710400.0,2e-07,2e-07,2.1e-07
2016-02-17 16:00:00,6.78746715,35236559.8775,2e-07,1.9e-07,1455724800.0,1.9e-07,1.9e-07,1.9e-07
2016-02-17 20:00:00,7.10633838,39496002.4427,1.9e-07,1.7e-07,1455739200.0,1.8e-07,1.7e-07,1.9e-07
2016-02-18 00:00:00,6.37166,36972410.8957,1.9e-07,1.6e-07,1455753600.0,1.6e-07,1.7e-07,1.9e-07
2016-02-18 04:00:00,9.49773992,59861497.0255,1.8e-07,1.5e-07,1455768000.0,1.5e-07,1.5e-07,1.6e-07
2016-02-18 08:00:00,14.5339676,87250460.2608,1.8e-07,1.5e-07,1455782400.0,1.7e-07,1.6e-07,1.5e-07
2016-02-18 12:00:00,8.44945327,45998365.6573,2e-07,1.7e-07,1455796800.0,2e-07,1.8e-07,1.7e-07
2016-02-18 16:00:00,23.41474526,113085153.856,2.3e-07,1.8e-07,1455811200.0,2.1e-07,2e-07,2e-07
2016-02-18 20:00:00,8.53766024,39797110.9993,2.3e-07,2e-07,1455825600.0,2e-07,2.1e-07,2.1e-07
2016-02-19 00:00:00,8.57831607,43751673.1237,2.1e-07,1.8e-07,1455840000.0,2.1e-07,1.9e-07,2.1e-07
2016-02-19 04:00:00,2.7973816,13993061.4465,2.1e-07,1.9e-07,1455854400.0,1.9e-07,1.9e-07,2.1e-07
2016-02-19 08:00:00,3.73290682,18556620.7303,2.1e-07,1.9e-07,1455868800.0,2e-07,2e-07,2e-07
2016-02-19 12:00:00,20.00926979,103051319.432,2.1e-07,1.8e-07,1455883200.0,1.9e-07,1.9e-07,2.1e-07
2016-02-19 16:00:00,15.86017195,86860117.3446,2e-07,1.7e-07,1455897600.0,1.9e-07,1.8e-07,1.8e-07
2016-02-19 20:00:00,17.20336543,85587980.5307,2.2e-07,1.9e-07,1455912000.0,2e-07,2e-07,2e-07
2016-02-20 00:00:00,10.85620227,56281541.4737,2e-07,1.9e-07,1455926400.0,2e-07,1.9e-07,2e-07
2016-02-20 04:00:00,2.96046504,15676238.8475,2e-07,1.8e-07,1455940800.0,1.9e-07,1.8e-07,1.9e-07
2016-02-20 08:00:00,10.45959503,55904582.5783,2e-07,1.8e-07,1455955200.0,1.9e-07,1.8e-07,1.9e-07
2016-02-20 12:00:00,11.6036792,61436160.6559,2e-07,1.8e-07,1455969600.0,2e-07,1.8e-07,1.9e-07
2016-02-20 16:00:00,8.55590543,46539027.181,2e-07,1.7e-07,1455984000.0,1.8e-07,1.8e-07,1.9e-07
2016-02-20 20:00:00,3.48149846,18846149.1186,1.9e-07,1.8e-07,1455998400.0,1.8e-07,1.8e-07,1.9e-07
2016-02-21 00:00:00,0.90173869,4849530.68702,1.9e-07,1.8e-07,1456012800.0,1.8e-07,1.8e-07,1.9e-07
2016-02-21 04:00:00,1.43188921,7954413.75381,1.9e-07,1.8e-07,1456027200.0,1.8e-07,1.8e-07,1.8e-07
2016-02-21 08:00:00,1.34869232,7438583.25263,1.9e-07,1.8e-07,1456041600.0,1.8e-07,1.8e-07,1.9e-07
2016-02-21 12:00:00,3.74867984,20766249.6767,1.9e-07,1.8e-07,1456056000.0,1.8e-07,1.8e-07,1.8e-07
2016-02-21 16:00:00,4.06134245,22510986.4988,1.9e-07,1.8e-07,1456070400.0,1.9e-07,1.8e-07,1.9e-07
2016-02-21 20:00:00,20.00681224,115170141.111,1.8e-07,1.6e-07,1456084800.0,1.8e-07,1.7e-07,1.8e-07
2016-02-22 00:00:00,0.49747016,2830371.66424,1.8e-07,1.7e-07,1456099200.0,1.7e-07,1.7e-07,1.8e-07
2016-02-22 04:00:00,3.51973826,20268563.0866,1.8e-07,1.7e-07,1456113600.0,1.8e-07,1.7e-07,1.7e-07
2016-02-22 08:00:00,4.47525764,26350458.9889,1.8e-07,1.6e-07,1456128000.0,1.7e-07,1.6e-07,1.8e-07
2016-02-22 12:00:00,5.51539304,33328378.4688,1.8e-07,1.6e-07,1456142400.0,1.7e-07,1.6e-07,1.6e-07
2016-02-22 16:00:00,12.40821904,71548685.812,1.8e-07,1.7e-07,1456156800.0,1.8e-07,1.7e-07,1.7e-07
2016-02-22 20:00:00,9.42062882,52790100.509,1.9e-07,1.7e-07,1456171200.0,1.9e-07,1.7e-07,1.8e-07
2016-02-23 00:00:00,6.41266052,35568159.2899,1.9e-07,1.8e-07,1456185600.0,1.9e-07,1.8e-07,1.8e-07
2016-02-23 04:00:00,1.21517475,6713105.38137,1.9e-07,1.8e-07,1456200000.0,1.8e-07,1.8e-07,1.9e-07
2016-02-23 08:00:00,10.78729384,57904786.862,1.9e-07,1.8e-07,1456214400.0,1.8e-07,1.8e-07,1.8e-07
2016-02-23 12:00:00,2.98814697,16039734.9609,1.9e-07,1.8e-07,1456228800.0,1.9e-07,1.8e-07,1.9e-07
2016-02-23 16:00:00,4.39547224,24508904.165,1.9e-07,1.7e-07,1456243200.0,1.8e-07,1.7e-07,1.9e-07
2016-02-23 20:00:00,10.69529943,62142885.9105,1.9e-07,1.7e-07,1456257600.0,1.8e-07,1.7e-07,1.8e-07
2016-02-24 00:00:00,4.27051345,23753214.2082,1.9e-07,1.7e-07,1456272000.0,1.8e-07,1.7e-07,1.8e-07
2016-02-24 04:00:00,1.84205662,10414025.8791,1.8e-07,1.7e-07,1456286400.0,1.8e-07,1.7e-07,1.8e-07
2016-02-24 08:00:00,4.74544522,26841823.6148,1.9e-07,1.7e-07,1456300800.0,1.8e-07,1.7e-07,1.8e-07
2016-02-24 12:00:00,21.56796009,111813534.52,2.1e-07,1.7e-07,1456315200.0,2.1e-07,1.9e-07,1.8e-07
2016-02-24 16:00:00,16.98041846,81436153.4665,2.2e-07,2e-07,1456329600.0,2e-07,2e-07,2.1e-07
2016-02-24 20:00:00,2.83184155,14111430.4796,2.1e-07,1.9e-07,1456344000.0,2e-07,2e-07,2e-07
2016-02-25 00:00:00,3.6692328,18564860.5877,2.1e-07,1.9e-07,1456358400.0,2e-07,1.9e-07,2.1e-07
2016-02-25 04:00:00,3.41621874,16883543.5269,2.1e-07,2e-07,1456372800.0,2e-07,2e-07,2.1e-07
2016-02-25 08:00:00,3.36768411,16772609.3708,2.1e-07,1.9e-07,1456387200.0,2e-07,2e-07,2.1e-07
2016-02-25 12:00:00,2.99964111,15064521.7166,2.1e-07,1.9e-07,1456401600.0,2e-07,1.9e-07,2e-07
2016-02-25 16:00:00,9.32236505,48956433.6945,2.1e-07,1.9e-07,1456416000.0,1.9e-07,1.9e-07,2.1e-07
2016-02-25 20:00:00,1.5783373,8540256.01831,1.9e-07,1.8e-07,1456430400.0,1.9e-07,1.8e-07,1.9e-07
2016-02-26 00:00:00,3.42467,18024578.9927,1.9e-07,1.9e-07,1456444800.0,1.9e-07,1.9e-07,1.9e-07
2016-02-26 04:00:00,0.64540266,3344280.24854,2e-07,1.8e-07,1456459200.0,1.9e-07,1.9e-07,2e-07
2016-02-26 08:00:00,3.63314646,19294780.5706,2e-07,1.8e-07,1456473600.0,1.8e-07,1.8e-07,1.8e-07
2016-02-26 12:00:00,3.74056525,20502293.7234,2e-07,1.8e-07,1456488000.0,1.8e-07,1.8e-07,1.9e-07
2016-02-26 16:00:00,14.47484694,79549699.3473,1.9e-07,1.8e-07,1456502400.0,1.9e-07,1.8e-07,1.8e-07
2016-02-26 20:00:00,5.09042514,27856339.7298,2e-07,1.8e-07,1456516800.0,1.8e-07,1.8e-07,1.9e-07
2016-02-27 00:00:00,5.06464783,26911534.0585,2e-07,1.8e-07,1456531200.0,2e-07,1.8e-07,1.8e-07
2016-02-27 04:00:00,3.89734806,19791201.0636,2e-07,1.9e-07,1456545600.0,1.9e-07,1.9e-07,1.9e-07
2016-02-27 08:00:00,10.15698492,53492049.1259,2e-07,1.8e-07,1456560000.0,1.8e-07,1.8e-07,1.9e-07
2016-02-27 12:00:00,7.91813637,43801429.2178,1.9e-07,1.8e-07,1456574400.0,1.8e-07,1.8e-07,1.9e-07
2016-02-27 16:00:00,4.41460967,24097023.3665,1.9e-07,1.8e-07,1456588800.0,1.8e-07,1.8e-07,1.8e-07
2016-02-27 20:00:00,4.0539338,22711273.8762,1.9e-07,1.7e-07,1456603200.0,1.8e-07,1.7e-07,1.8e-07
2016-02-28 00:00:00,1.63212486,8801860.04731,1.9e-07,1.8e-07,1456617600.0,1.9e-07,1.8e-07,1.8e-07
2016-02-28 04:00:00,9.6059922,54401182.4525,1.9e-07,1.7e-07,1456632000.0,1.8e-07,1.7e-07,1.9e-07
2016-02-28 08:00:00,3.35712404,19227553.2693,1.8e-07,1.7e-07,1456646400.0,1.8e-07,1.7e-07,1.8e-07
2016-02-28 12:00:00,6.20508071,36110645.5521,1.8e-07,1.7e-07,1456660800.0,1.8e-07,1.7e-07,1.7e-07
2016-02-28 16:00:00,5.4668504,30821080.569,1.9e-07,1.7e-07,1456675200.0,1.8e-07,1.7e-07,1.7e-07
2016-02-28 20:00:00,17.67398684,105571889.285,1.9e-07,1.6e-07,1456689600.0,1.7e-07,1.6e-07,1.9e-07
2016-02-29 00:00:00,9.45960824,55879438.4538,1.8e-07,1.6e-07,1456704000.0,1.6e-07,1.6e-07,1.8e-07
2016-02-29 04:00:00,8.08599977,49347308.7179,1.8e-07,1.6e-07,1456718400.0,1.7e-07,1.6e-07,1.6e-07
2016-02-29 08:00:00,3.60163627,22058521.4706,1.7e-07,1.6e-07,1456732800.0,1.7e-07,1.6e-07,1.7e-07
2016-02-29 12:00:00,29.80608388,166082138.394,2e-07,1.6e-07,1456747200.0,1.9e-07,1.7e-07,1.6e-07
2016-02-29 16:00:00,4.7929773,25980831.8682,1.9e-07,1.8e-07,1456761600.0,1.8e-07,1.8e-07,1.8e-07
2016-02-29 20:00:00,13.25971222,71904782.7477,1.9e-07,1.8e-07,1456776000.0,1.9e-07,1.8e-07,1.8e-07
2016-03-01 00:00:00,0.94265194,5087803.18289,1.9e-07,1.8e-07,1456790400.0,1.8e-07,1.8e-07,1.8e-07
2016-03-01 04:00:00,3.3998389,18022051.787,1.9e-07,1.8e-07,1456804800.0,1.8e-07,1.8e-07,1.8e-07
2016-03-01 08:00:00,3.87468683,21335950.9135,1.9e-07,1.8e-07,1456819200.0,1.9e-07,1.8e-07,1.9e-07
2016-03-01 12:00:00,7.39058363,40875029.7142,1.9e-07,1.8e-07,1456833600.0,1.8e-07,1.8e-07,1.8e-07
2016-03-01 16:00:00,22.47792055,135023236.92,1.8e-07,1.6e-07,1456848000.0,1.7e-07,1.6e-07,1.7e-07
2016-03-01 20:00:00,11.27338141,69633670.3473,1.7e-07,1.6e-07,1456862400.0,1.6e-07,1.6e-07,1.7e-07
2016-03-02 00:00:00,1.24003232,7286944.09279,1.8e-07,1.7e-07,1456876800.0,1.7e-07,1.7e-07,1.7e-07
2016-03-02 04:00:00,5.66308603,34001006.7597,1.8e-07,1.6e-07,1456891200.0,1.8e-07,1.6e-07,1.8e-07
2016-03-02 08:00:00,6.38217436,39105361.4718,1.8e-07,1.6e-07,1456905600.0,1.6e-07,1.6e-07,1.8e-07
2016-03-02 12:00:00,19.78323534,115892267.263,1.8e-07,1.6e-07,1456920000.0,1.7e-07,1.7e-07,1.7e-07
2016-03-02 16:00:00,2.9030502,17162446.8311,1.8e-07,1.6e-07,1456934400.0,1.6e-07,1.6e-07,1.7e-07
2016-03-02 20:00:00,0.94181361,5490441.24415,1.8e-07,1.7e-07,1456948800.0,1.7e-07,1.7e-07,1.7e-07
2016-03-03 00:00:00,0.57657421,3379951.47714,1.8e-07,1.7e-07,1456963200.0,1.8e-07,1.7e-07,1.7e-07
2016-03-03 04:00:00,2.5353036,14867023.7893,1.8e-07,1.7e-07,1456977600.0,1.7e-07,1.7e-07,1.8e-07
2016-03-03 08:00:00,25.49396092,142132049.963,1.9e-07,1.6e-07,1456992000.0,1.8e-07,1.7e-07,1.7e-07
2016-03-03 12:00:00,9.41076894,51067507.9605,1.9e-07,1.8e-07,1457006400.0,1.8e-07,1.8e-07,1.9e-07
2016-03-03 16:00:00,3.36606256,17751619.0293,2e-07,1.8e-07,1457020800.0,1.9e-07,1.8e-07,1.9e-07
2016-03-03 20:00:00,2.74847953,14395365.9634,2e-07,1.9e-07,1457035200.0,2e-07,1.9e-07,1.9e-07
2016-03-04 00:00:00,3.50195733,18253674.2349,2e-07,1.9e-07,1457049600.0,2e-07,1.9e-07,2e-07
2016-03-04 04:00:00,1.5187776,7924587.9237,2e-07,1.8e-07,1457064000.0,1.9e-07,1.9e-07,1.8e-07
2016-03-04 08:00:00,4.37432233,22459082.0191,2e-07,1.9e-07,1457078400.0,1.9e-07,1.9e-07,1.9e-07
2016-03-04 12:00:00,2.73647145,14349838.7544,2e-07,1.9e-07,1457092800.0,1.9e-07,1.9e-07,1.9e-07
2016-03-04 16:00:00,7.67839664,39349559.4155,2e-07,1.8e-07,1457107200.0,1.9e-07,1.9e-07,1.8e-07
2016-03-04 20:00:00,2.96875388,15638251.606,2e-07,1.8e-07,1457121600.0,1.9e-07,1.8e-07,1.9e-07
2016-03-05 00:00:00,2.35782558,12566781.7409,2e-07,1.8e-07,1457136000.0,2e-07,1.8e-07,1.9e-07
2016-03-05 04:00:00,0.75952145,4021346.78838,1.9e-07,1.8e-07,1457150400.0,1.9e-07,1.8e-07,1.9e-07
2016-03-05 08:00:00,5.55422436,29540048.7941,1.9e-07,1.8e-07,1457164800.0,1.8e-07,1.8e-07,1.9e-07
2016-03-05 12:00:00,7.23493817,36714025.8313,2e-07,1.8e-07,1457179200.0,2e-07,1.9e-07,1.9e-07
2016-03-05 16:00:00,4.32031519,22883766.0924,2e-07,1.8e-07,1457193600.0,1.9e-07,1.8e-07,1.9e-07
2016-03-05 20:00:00,12.09068603,65129250.9525,2e-07,1.8e-07,1457208000.0,2e-07,1.8e-07,2e-07
2016-03-06 00:00:00,6.53391661,34258198.2985,2e-07,1.8e-07,1457222400.0,1.9e-07,1.9e-07,2e-07
2016-03-06 04:00:00,51.75776317,237387518.422,2.5e-07,1.9e-07,1457236800.0,2.5e-07,2.1e-07,1.9e-07
2016-03-06 08:00:00,84.85336146,327434106.678,2.8e-07,2.3e-07,1457251200.0,2.5e-07,2.5e-07,2.4e-07
2016-03-06 12:00:00,53.75151973,223635610.49,2.6e-07,2.3e-07,1457265600.0,2.4e-07,2.4e-07,2.5e-07
2016-03-06 16:00:00,26.27439683,102539469.923,2.8e-07,2.3e-07,1457280000.0,2.6e-07,2.5e-07,2.4e-07
2016-03-06 20:00:00,18.5077092,74082463.5122,2.7e-07,2.4e-07,1457294400.0,2.6e-07,2.4e-07,2.6e-07
2016-03-07 00:00:00,51.65447206,188374364.465,3e-07,2.3e-07,1457308800.0,2.7e-07,2.7e-07,2.5e-07
2016-03-07 04:00:00,37.40471095,137324955.784,3.1e-07,2.6e-07,1457323200.0,2.6e-07,2.7e-07,2.8e-07
2016-03-07 08:00:00,20.525907,76438710.1853,2.8e-07,2.6e-07,1457337600.0,2.6e-07,2.6e-07,2.7e-07
2016-03-07 12:00:00,15.94525712,63145092.2868,2.7e-07,2.4e-07,1457352000.0,2.6e-07,2.5e-07,2.6e-07
2016-03-07 16:00:00,12.22392078,49918690.5606,2.6e-07,2.3e-07,1457366400.0,2.5e-07,2.4e-07,2.6e-07
2016-03-07 20:00:00,14.53307806,62378978.979,2.5e-07,2.2e-07,1457380800.0,2.5e-07,2.3e-07,2.4e-07
2016-03-08 00:00:00,1.52467946,6411014.26655,2.5e-07,2.3e-07,1457395200.0,2.4e-07,2.3e-07,2.5e-07
2016-03-08 04:00:00,10.60642626,44517087.3797,2.5e-07,2.3e-07,1457409600.0,2.4e-07,2.3e-07,2.3e-07
2016-03-08 08:00:00,17.73404535,79655747.4657,2.4e-07,2.1e-07,1457424000.0,2.2e-07,2.2e-07,2.4e-07
